,income,wage
0,0.0,0
1,0.0,0
2,0.0,0
3,0.0,1
4,5.0,1
5,5.0,2
6,10.0,3
7,10.0,3
8,10.0,3
9,10.0,3
10,10.0,3
11,10.0,3
12,10.0,3
13,10.0,3
14,10.0,3
15,10.0,3
16,10.0,4
17,10.0,4
18,10.0,4
19,10.0,4
20,10.0,4
21,10.0,5
22,15.0,6
23,15.0,7
24,20.0,8
25,20.0,8
26,20.0,8
27,20.0,9
28,25.0,10
29,25.0,11
30,30.0,12
31,30.0,12
32,30.0,12
33,30.0,12
34,30.0,12
35,30.0,12
36,30.0,12
37,30.0,12
38,30.0,12
39,30.0,12
40,30.0,12
41,30.0,12
42,30.0,12
43,30.0,12
44,30.0,12
45,30.0,12
46,30.0,12
47,30.0,12
48,30.0,13
49,35.0,14
50,35.0,15
51,40.0,16
52,40.0,16
53,40.0,16
54,40.0,17
55,45.0,18
56,45.0,19
57,50.0,20
58,50.0,20
59,50.0,20
60,50.0,20
61,50.0,20
62,50.0,20
63,50.0,20
64,50.0,20
65,50.0,20
66,50.0,20
67,50.0,20
68,50.0,20
69,50.0,20
70,50.0,20
71,50.0,20
72,50.0,20
73,50.0,20
74,50.0,20
75,50.0,20
76,50.0,20
77,50.0,20
78,50.0,20
79,50.0,20
80,50.0,20
81,50.0,20
82,50.0,20
83,50.0,20
84,50.0,20
85,50.0,20
86,50.0,20
87,50.0,20
88,50.0,20
89,50.0,20
90,50.0,20
91,50.0,21
92,55.0,22
93,55.0,23
94,60.0,24
95,60.0,24
96,60.0,24
97,60.0,24
98,60.0,24
99,60.0,24
100,60.0,24
101,60.0,24
102,60.0,24
103,60.0,24
104,60.0,24
105,60.0,24
106,60.0,24
107,60.0,24
108,60.0,24
109,60.0,24
110,60.0,24
111,60.0,24
112,60.0,24
113,60.0,24
114,60.0,24
115,60.0,24
116,60.0,24
117,60.0,24
118,60.0,24
119,60.0,24
120,60.0,25
121,65.0,26
122,65.0,27
123,70.0,28
124,70.0,28
125,70.0,28
126,70.0,28
127,70.0,28
128,70.0,28
129,70.0,28
130,70.0,28
131,70.0,28
132,70.0,28
133,70.0,28
134,70.0,28
135,70.0,28
136,70.0,28
137,70.0,28
138,70.0,28
139,70.0,28
140,70.0,28
141,70.0,28
142,70.0,28
143,70.0,28
144,70.0,28
145,70.0,28
146,70.0,28
147,70.0,28
148,70.0,28
149,70.0,28
150,70.0,28
151,70.0,28
152,75.0,29
153,75.0,30
154,75.0,31
155,75.0,32
156,80.0,33
157,80.0,33
158,80.0,33
159,80.0,33
160,80.0,33
161,80.0,33
162,80.0,33
163,80.0,33
164,80.0,33
165,80.0,33
166,80.0,33
167,80.0,33
168,80.0,33
169,80.0,33
170,80.0,33
171,80.0,33
172,80.0,33
173,80.0,33
174,80.0,33
175,80.0,33
176,80.0,33
177,80.0,33
178,80.0,33
179,80.0,33
180,80.0,33
181,80.0,33
182,80.0,33
183,80.0,33
184,80.0,33
185,80.0,33
186,80.0,33
187,80.0,33
188,80.0,33
189,80.0,33
190,80.0,33
191,80.0,33
192,80.0,33
193,80.0,33
194,80.0,33
195,80.0,33
196,80.0,33
197,80.0,33
198,80.0,33
199,80.0,33
200,80.0,33
201,80.0,33
202,80.0,34
203,85.0,36
204,85.0,37
205,90.0,38
206,90.0,38
207,90.0,38
208,90.0,38
209,90.0,38
210,90.0,38
211,90.0,38
212,90.0,38
213,90.0,38
214,90.0,38
215,90.0,38
216,90.0,38
217,90.0,38
218,90.0,38
219,90.0,38
220,90.0,38
221,90.0,38
222,90.0,38
223,90.0,39
224,95.0,40
225,95.0,41
226,100.0,42
227,100.0,42
228,100.0,42
229,100.0,42
230,100.0,42
231,100.0,42
232,100.0,42
233,100.0,42
234,100.0,42
