,income,wage
0,0.0,0
1,0.0,0
2,0.0,0
3,0.0,2
4,0.0,3
5,0.0,3
6,0.0,3
7,0.0,3
8,0.0,4
9,5.0,6
10,5.0,8
11,10.0,9
12,10.0,10
13,15.0,10
14,15.0,11
15,15.0,12
16,15.0,14
17,15.0,15
18,20.0,17
19,25.0,18
20,30.0,19
21,30.0,21
22,30.0,23
23,30.0,23
24,30.0,23
25,30.0,23
26,30.0,24
27,30.0,24
28,35.0,26
29,35.0,27
30,40.0,28
31,40.0,29
32,40.0,31
33,40.0,32
34,40.0,33
35,40.0,34
36,40.0,36
37,40.0,37
38,40.0,38
39,40.0,39
40,40.0,40
41,40.0,41
42,40.0,42
43,50.0,43
44,50.0,45
45,50.0,47
46,50.0,49
47,55.0,51
48,55.0,52
49,60.0,53
50,60.0,54
51,60.0,55
52,65.0,57
53,70.0,58
54,70.0,60
55,75.0,62
56,75.0,63
57,80.0,64
58,80.0,64
59,80.0,64
60,80.0,64
61,80.0,64
62,80.0,64
63,80.0,64
64,80.0,66
65,80.0,67
66,80.0,67
67,80.0,68
68,80.0,69
69,80.0,69
70,80.0,70
71,85.0,71
72,85.0,72
73,90.0,73
74,90.0,74
75,90.0,74
76,90.0,75
77,90.0,77
78,90.0,77
79,95.0,78
80,95.0,79
81,95.0,80
82,95.0,81
83,100.0,81
84,105.0,82
85,105.0,83
86,110.0,84
87,110.0,85
88,115.0,86
89,120.0,87
90,125.0,88
91,125.0,89
92,130.0,91
93,135.0,92
94,135.0,93
95,140.0,94
96,140.0,96
97,140.0,98
98,140.0,98
99,140.0,99
100,140.0,100
101,145.0,101
102,145.0,102
103,150.0,104
104,155.0,106
105,155.0,108
106,155.0,109
107,155.0,110
108,160.0,111
109,160.0,111
110,160.0,111
111,160.0,111
112,160.0,111
113,160.0,111
114,160.0,111
115,160.0,112
116,160.0,113
117,160.0,113
118,160.0,113
119,165.0,115
120,165.0,117
121,170.0,119
122,170.0,121
123,175.0,123
124,180.0,124
125,180.0,126
126,180.0,128
127,180.0,130
128,180.0,132
129,185.0,134
130,190.0,136
131,190.0,137
132,200.0,139
133,200.0,141
134,205.0,142
135,205.0,143
136,205.0,144
137,210.0,145
138,215.0,147
139,215.0,147
140,215.0,148
141,215.0,149
142,215.0,150
143,215.0,151
144,215.0,152
145,220.0,154
146,225.0,156
147,230.0,158
148,235.0,160
149,240.0,161
150,245.0,161
151,245.0,163
152,245.0,165
153,245.0,167
154,255.0,169
155,255.0,171
156,260.0,173
157,260.0,175
158,260.0,176
159,265.0,178
160,270.0,179
161,270.0,181
162,270.0,182
163,270.0,183
164,275.0,184
165,275.0,186
166,280.0,188
167,280.0,188
168,280.0,190
169,280.0,192
170,280.0,192
171,280.0,193
172,280.0,195
173,285.0,196
174,285.0,196
175,285.0,197
176,290.0,198
177,290.0,200
178,295.0,202
179,295.0,203
180,295.0,204
181,295.0,205
182,295.0,206
183,295.0,207
184,295.0,208
185,300.0,209
186,305.0,210
187,310.0,211
188,310.0,211
189,310.0,211
190,310.0,211
191,310.0,212
192,310.0,213
193,310.0,214
194,310.0,214
195,310.0,215
196,315.0,215
197,315.0,216
198,320.0,217
199,320.0,217
200,320.0,217
201,320.0,217
202,320.0,219
203,325.0,221
204,330.0,223
205,330.0,225
206,330.0,226
207,330.0,228
208,330.0,228
209,335.0,230
210,335.0,232
211,335.0,234
212,340.0,236
213,345.0,237
214,350.0,238
215,350.0,238
216,350.0,238
217,350.0,239
218,355.0,240
219,360.0,241
220,360.0,243
221,360.0,244
222,365.0,245
223,370.0,247
224,375.0,247
225,375.0,248
226,375.0,249
227,375.0,251
228,380.0,253
229,380.0,255
230,380.0,256
231,380.0,257
232,380.0,258
233,380.0,260
234,380.0,261
