,income,wage
0,0,0
1,0,1
2,0,1
3,0,1
4,0,2
5,0,2
6,0,2
7,0,2
8,0,2
9,0,4
10,0,4
11,10,5
12,10,5
13,10,5
14,10,5
15,10,5
16,20,6
17,20,7
18,20,8
19,20,9
20,20,10
21,20,12
22,20,13
23,30,15
24,30,15
25,30,15
26,30,16
27,50,17
28,60,18
29,60,19
30,60,20
31,60,21
32,60,22
33,70,23
34,70,24
35,70,25
36,70,26
37,70,26
38,70,26
39,70,26
40,70,26
41,70,26
42,70,26
43,70,26
44,70,26
45,70,27
46,70,27
47,70,27
48,70,27
49,70,27
50,70,27
51,70,27
52,70,27
53,70,27
54,70,27
55,70,29
56,70,30
57,70,30
58,70,30
59,70,32
60,70,34
61,70,34
62,70,34
63,70,34
64,80,35
65,80,36
66,80,37
67,80,38
68,80,40
69,80,41
70,80,42
71,90,44
72,90,44
73,100,46
74,110,46
75,110,47
76,110,48
77,110,49
78,110,49
79,110,49
80,110,51
81,110,53
82,110,53
83,110,53
84,110,55
85,110,55
86,110,55
87,110,55
88,110,55
89,110,55
90,110,55
91,110,55
92,120,57
93,120,57
94,120,57
95,120,57
96,120,57
97,120,57
98,120,57
99,120,58
100,130,59
101,130,60
102,130,60
103,130,62
104,130,63
105,130,64
106,140,65
107,140,66
108,140,67
109,140,69
110,140,71
111,140,72
112,140,72
113,140,72
114,140,72
115,140,72
116,140,72
117,140,72
118,140,72
119,140,72
120,140,72
121,140,72
122,140,74
123,140,74
124,140,74
125,140,74
126,140,74
127,140,74
128,140,75
129,140,75
130,140,75
131,140,77
132,140,77
133,140,77
134,140,77
135,140,79
136,140,79
137,140,81
138,150,81
139,150,82
140,150,83
141,150,83
142,150,83
143,150,83
144,150,83
145,150,84
146,160,85
147,160,86
148,170,87
149,170,88
150,180,89
151,180,91
152,180,93
153,180,94
154,180,95
155,180,95
156,180,95
157,180,95
158,180,95
159,180,95
160,180,97
161,190,98
162,190,99
163,190,100
164,190,101
165,190,103
166,200,105
167,200,107
168,200,109
169,200,109
170,200,109
171,200,109
172,200,109
173,200,109
174,200,110
175,200,110
176,200,110
177,200,110
178,200,111
179,200,111
180,210,112
181,210,113
182,210,114
183,210,114
184,210,114
185,210,114
186,210,114
187,210,114
188,210,114
189,210,115
190,210,115
191,210,115
192,210,115
193,210,116
194,210,117
195,210,117
196,210,117
197,210,117
198,210,117
199,210,118
200,210,118
201,210,120
202,210,120
203,210,120
204,210,120
205,210,120
206,210,120
207,210,120
208,210,120
209,210,120
210,210,120
211,210,120
212,210,121
213,210,121
214,210,121
215,210,121
216,210,121
217,210,121
218,210,121
219,210,121
220,210,121
221,210,121
222,210,121
223,210,121
224,220,121
225,220,121
226,220,121
227,230,122
228,230,124
229,240,125
230,240,127
231,240,128
232,240,128
233,240,128
234,240,128
235,240,128
236,240,128
237,240,128
238,240,128
239,240,128
240,240,128
241,240,128
242,240,128
243,240,129
244,240,129
245,240,129
246,240,131
247,240,131
248,240,131
249,240,131
250,240,131
251,240,132
252,240,132
253,240,132
254,240,132
255,240,133
256,240,133
257,240,133
258,240,133
259,240,133
260,240,133
261,240,133
262,240,133
263,240,133
264,240,135
265,240,136
266,240,137
267,240,137
268,240,139
269,240,139
270,240,139
271,240,139
272,240,139
273,240,139
274,240,139
275,240,139
276,240,139
277,240,140
278,240,140
279,240,140
280,240,142
281,240,142
282,240,142
283,240,142
284,240,142
285,240,142
286,240,142
287,240,142
288,240,142
289,240,142
290,240,142
291,240,142
292,240,142
293,240,142
294,240,142
295,240,142
296,240,142
297,240,142
298,240,142
299,240,143
300,240,145
301,240,147
302,240,147
303,240,147
304,240,147
305,240,147
306,240,147
307,240,149
308,240,149
