,income,wage
0,0,0
1,0,0
2,0,0
3,0,0
4,0,2
5,0,2
6,0,3
7,0,3
8,10,4
9,10,6
10,30,7
11,30,8
12,30,9
13,30,11
14,30,12
15,30,12
16,30,13
17,30,13
18,30,13
19,30,13
20,30,15
21,30,15
22,30,15
23,30,15
24,30,15
25,30,16
26,30,17
27,30,17
28,30,17
29,30,17
30,30,17
31,30,17
32,30,17
33,40,18
34,40,19
35,40,19
36,40,19
37,40,19
38,40,19
39,40,19
40,40,19
41,40,20
42,40,20
43,40,20
44,40,20
45,40,20
46,40,20
47,40,20
48,40,20
49,40,20
50,40,20
51,40,21
52,40,22
53,50,23
54,50,24
55,50,25
56,50,25
57,50,27
58,50,29
59,50,30
60,50,32
61,50,33
62,50,34
63,50,34
64,50,34
65,50,34
66,50,34
67,50,34
68,50,34
69,50,34
70,50,34
71,60,35
72,60,37
73,70,38
74,80,39
75,80,40
76,80,41
77,80,42
78,90,43
79,90,44
80,90,45
81,90,45
82,90,45
83,90,45
84,90,45
85,90,45
86,90,45
87,90,45
88,90,45
89,90,45
90,90,45
91,90,45
92,90,45
93,90,45
94,90,46
95,90,46
96,90,46
97,90,46
98,90,46
99,90,46
100,90,46
101,90,46
102,90,46
103,90,47
104,90,47
105,90,47
106,90,48
107,90,48
108,90,48
109,90,48
110,90,48
111,90,48
112,90,48
113,90,48
114,90,48
115,90,48
116,90,50
117,90,52
118,90,52
119,100,53
120,110,54
121,120,55
122,120,56
123,120,57
124,120,58
125,120,58
126,120,58
127,120,58
128,120,60
129,120,60
130,120,60
131,120,60
132,120,60
133,120,60
134,120,60
135,120,60
136,120,60
137,120,60
138,120,60
139,120,60
140,120,60
141,120,60
142,120,60
143,120,60
144,120,60
145,120,60
146,130,61
147,130,61
148,140,62
149,150,63
150,150,65
151,150,66
152,150,68
153,150,70
154,150,71
155,160,72
156,160,72
157,160,72
158,170,73
159,180,74
160,180,75
161,180,76
162,180,78
163,180,79
164,180,80
165,180,82
166,190,83
167,200,85
168,200,86
169,200,87
170,200,89
171,200,89
172,200,91
173,210,92
174,210,93
175,210,95
176,220,96
177,220,97
178,220,98
179,220,99
180,220,100
181,220,101
182,220,102
183,220,102
184,220,102
185,220,102
186,220,102
187,220,102
188,220,102
189,220,104
190,220,104
191,230,105
192,230,105
193,230,106
194,240,107
195,240,108
196,240,109
197,240,109
198,240,110
199,240,111
200,240,111
201,240,111
202,240,111
203,240,111
204,240,111
205,250,112
206,260,113
207,260,113
208,260,114
209,270,115
210,280,116
211,280,118
212,280,119
213,280,120
214,280,121
215,280,121
216,280,121
217,280,121
218,280,121
219,280,121
220,280,123
221,280,124
222,280,124
223,280,124
224,280,126
225,290,128
226,300,129
227,300,130
228,300,131
229,310,132
230,310,133
231,310,135
232,310,136
233,310,137
234,310,138
235,310,140
236,310,140
237,310,140
238,310,140
239,310,140
240,310,140
241,310,140
242,310,142
243,310,142
244,310,142
245,310,142
246,310,142
247,310,142
248,310,142
249,310,144
250,310,144
251,310,144
252,310,145
253,310,145
254,320,146
255,320,146
256,320,146
257,320,146
258,320,146
259,320,146
260,320,146
261,320,146
262,320,146
263,320,146
264,320,146
265,320,146
266,330,147
267,340,149
268,340,150
269,350,151
270,350,152
271,350,153
272,350,154
273,350,155
274,360,156
275,360,157
276,360,158
277,360,158
278,360,158
279,370,159
280,380,160
281,380,161
282,380,162
283,380,163
284,380,164
285,380,166
286,380,166
287,380,166
288,380,166
289,380,166
290,380,166
291,380,166
292,380,166
293,380,166
294,380,166
295,380,166
296,380,166
297,380,168
298,380,168
299,380,168
300,380,168
301,390,169
302,390,169
303,390,169
304,390,169
305,390,169
306,390,169
307,390,169
308,390,170
309,400,171
310,410,172
311,410,173
312,410,174
313,410,175
314,410,176
315,410,177
316,420,178
317,430,179
318,440,180
319,440,181
320,440,182
321,440,184
322,440,185
323,440,185
324,440,185
325,440,186
326,440,187
327,440,187
328,440,187
329,440,187
330,440,189
331,440,189
332,440,189
333,440,189
334,440,189
335,440,189
336,440,189
337,440,189
338,440,190
339,440,190
340,440,190
341,440,190
342,440,190
343,440,190
344,440,190
345,440,190
346,440,190
347,440,190
348,440,190
349,440,192
350,440,192
351,440,192
352,440,192
353,440,192
354,450,193
355,450,194
356,450,194
357,450,194
358,460,195
359,460,196
360,460,197
361,460,197
362,460,197
363,460,197
364,460,197
365,460,197
366,460,197
367,460,197
368,460,197
369,460,197
370,460,197
371,460,199
372,460,199
373,460,199
374,470,200
375,480,201
376,480,202
377,480,203
378,490,204
379,500,205
380,500,207
381,500,208
382,500,209
383,500,210
384,500,211
385,500,211
386,500,211
387,500,211
388,500,211
389,500,211
390,500,211
391,500,211
392,500,211
393,500,211
394,500,211
395,500,213
396,500,213
397,500,213
398,500,213
399,500,214
400,500,214
401,500,214
402,500,214
403,500,214
404,500,214
405,500,214
406,500,214
407,500,216
408,500,216
409,500,216
410,500,216
411,510,217
412,510,217
413,510,217
414,520,218
415,520,219
416,520,220
417,520,220
418,520,220
419,520,220
420,520,220
421,520,220
422,520,221
423,520,221
424,520,221
425,520,221
426,520,221
427,520,221
428,520,221
429,520,221
430,520,223
431,520,223
432,520,225
433,530,227
434,530,228
435,530,229
436,540,230
437,550,231
438,550,232
439,560,233
440,560,234
441,560,235
442,560,236
443,560,237
444,570,239
445,570,239
446,570,240
447,580,241
448,580,242
449,590,243
450,590,244
451,590,245
452,600,246
453,600,247
454,600,248
455,600,249
456,600,251
457,610,252
458,610,253
459,610,254
460,610,255
461,610,256
462,610,256
463,610,256
464,610,256
465,610,257
466,610,257
467,610,257
468,610,257
469,610,257
470,610,257
471,610,257
472,610,257
473,610,257
474,610,257
475,610,257
476,610,257
477,610,257
478,610,259
479,610,259
480,610,259
481,610,259
482,610,259
483,610,259
484,610,259
485,610,259
486,610,259
487,610,259
488,610,259
489,610,259
490,610,259
491,610,259
492,610,259
493,610,259
494,610,260
495,610,260
496,610,260
497,610,260
498,610,260
499,610,260
500,610,260
501,610,260
502,610,260
503,610,260
504,610,260
505,610,260
506,610,260
507,610,260
508,610,260
509,610,260
510,610,260
511,610,260
512,610,260
513,610,260
514,610,260
515,610,260
516,610,260
517,610,260
518,610,260
519,610,260
520,610,262
521,610,262
522,610,264
523,610,264
524,610,264
525,610,264
526,610,266
527,610,268
528,620,269
529,630,270
530,630,271
531,630,272
532,630,273
533,630,274
534,630,275
535,630,275
536,630,275
537,630,275
538,630,275
539,630,277
540,630,278
541,630,278
542,630,280
543,630,282
544,630,282
545,630,282
546,630,282
547,640,284
548,640,284
549,650,285
550,650,286
551,660,287
552,670,288
553,670,290
554,670,291
555,670,293
556,670,295
557,670,295
558,670,295
559,670,295
560,670,295
561,670,295
562,670,295
563,670,295
564,670,295
565,670,296
566,670,296
567,670,296
568,670,296
569,670,297
570,670,297
571,670,297
