,income,wage
0,0,0
1,0,0
2,0,0
3,0,0
4,10,1
5,10,1
6,10,1
7,10,1
8,10,1
9,10,1
10,10,1
11,10,1
12,10,1
13,10,1
14,10,1
15,10,1
16,10,1
17,20,2
18,20,3
19,20,4
20,20,4
21,20,4
22,30,5
23,30,5
24,30,5
25,30,5
26,30,5
27,30,5
28,40,6
29,40,6
30,40,8
31,40,8
32,40,8
33,40,8
34,40,8
35,40,9
36,40,11
37,40,11
38,40,11
39,40,11
40,40,13
41,40,15
42,40,15
43,50,16
44,50,17
45,50,18
46,50,19
47,50,19
48,50,21
49,50,21
50,50,21
51,50,22
52,50,22
53,50,22
54,50,22
55,50,22
56,50,22
57,50,22
58,50,22
59,50,22
60,50,24
61,50,25
62,50,25
63,50,25
64,50,26
65,50,26
66,50,26
67,50,28
68,50,28
69,50,28
70,50,28
71,50,29
72,50,31
73,50,31
74,50,31
75,50,31
76,50,31
77,50,31
78,50,33
79,50,35
80,50,35
81,50,35
82,50,35
83,50,35
84,50,35
85,50,37
86,70,38
87,70,40
88,70,41
89,70,42
90,70,44
91,70,44
92,80,45
93,80,45
94,80,45
95,80,45
96,80,45
97,80,45
98,80,45
99,80,45
100,80,45
101,80,45
102,80,45
103,80,45
104,80,47
105,80,48
106,80,48
107,80,50
108,80,50
109,80,50
110,80,50
111,80,50
112,80,50
113,80,50
114,80,50
115,80,50
116,80,50
117,80,50
118,80,50
119,80,50
120,80,50
121,80,51
122,80,51
123,80,51
124,80,51
125,80,51
126,80,51
127,80,52
128,80,53
129,80,53
130,80,53
131,80,53
132,80,53
133,80,53
134,80,53
135,80,53
136,80,53
137,80,54
138,80,54
139,80,54
140,80,54
141,80,54
142,80,54
143,80,54
144,80,54
145,80,55
146,80,55
147,80,57
148,80,57
149,80,57
150,80,57
151,80,59
152,80,59
153,90,60
154,90,60
155,90,61
156,90,62
157,90,62
158,90,62
159,90,62
160,90,62
161,90,62
162,90,62
163,90,62
164,90,63
165,90,65
166,90,66
167,90,66
168,90,66
169,90,66
170,90,66
171,90,66
172,90,66
173,90,66
174,90,66
175,90,68
176,90,68
177,100,69
178,100,71
179,100,71
180,100,72
181,100,73
182,100,74
183,100,74
184,100,75
185,100,76
186,100,76
187,100,76
188,100,76
189,100,76
190,100,78
191,100,78
192,100,78
193,100,78
194,100,78
195,100,78
196,100,78
197,100,78
198,100,78
199,100,78
200,100,78
201,100,78
202,100,79
203,120,80
204,120,81
205,120,82
206,120,84
207,120,86
208,120,86
209,120,86
210,120,86
211,120,86
212,120,86
213,120,88
214,120,88
215,120,90
216,120,90
217,120,90
218,120,90
219,120,90
220,120,90
221,120,90
222,120,90
223,120,90
224,130,91
225,130,91
226,130,91
227,130,92
228,140,93
229,140,94
230,140,95
231,140,95
232,140,97
233,140,97
234,140,97
235,140,97
236,140,97
237,140,97
238,140,97
239,140,97
240,140,97
241,140,97
242,140,97
243,140,97
244,140,97
245,140,97
246,140,97
247,140,97
248,140,97
249,140,99
250,140,100
251,140,102
252,140,102
253,140,103
254,150,104
255,150,104
256,150,105
257,150,105
258,150,105
259,150,105
260,150,105
261,150,105
262,150,105
263,150,105
264,150,105
265,150,105
266,150,105
267,150,105
268,150,105
269,150,105
270,150,105
271,150,105
272,150,107
273,150,107
274,160,108
275,160,108
276,160,108
277,160,108
278,160,108
279,160,108
280,160,108
281,160,110
282,160,110
283,160,110
284,160,110
285,160,110
286,160,110
287,160,110
288,160,110
289,160,110
290,160,110
291,160,110
292,160,110
293,160,110
294,160,110
295,160,110
296,160,110
297,160,110
298,160,110
299,160,110
300,160,112
301,160,114
302,160,115
303,160,115
304,160,116
305,160,116
306,160,116
307,160,116
308,170,117
309,170,118
310,170,120
311,170,120
312,170,120
313,170,120
314,170,121
315,170,122
316,170,122
317,170,122
318,170,122
319,170,122
320,170,122
321,170,122
322,170,122
323,170,122
324,170,122
325,170,122
326,170,122
327,170,122
328,170,122
329,170,122
330,170,122
331,170,122
332,170,123
333,170,123
334,170,123
335,170,125
336,170,126
337,170,126
338,170,126
339,170,126
340,170,126
341,170,126
342,170,128
343,170,130
344,170,130
345,170,130
346,170,130
347,170,130
348,170,130
349,170,131
350,170,131
351,170,131
352,170,132
353,170,132
354,170,132
355,170,132
356,170,132
357,170,132
358,180,133
359,180,133
360,180,135
361,180,136
362,180,138
363,180,140
364,180,140
365,180,140
366,180,140
367,190,141
368,190,141
369,190,141
370,190,141
371,190,141
372,190,141
373,190,141
374,200,142
375,200,143
376,200,144
377,200,146
378,200,147
379,200,147
380,200,147
381,200,147
382,200,147
383,200,147
384,200,147
385,200,147
386,200,147
387,200,147
388,200,147
389,200,147
390,200,147
391,200,147
392,200,147
393,200,147
394,200,147
395,200,148
396,200,148
397,200,148
398,200,149
399,200,150
400,200,150
401,200,150
402,200,150
403,200,150
404,200,150
405,200,151
406,200,151
407,200,151
408,200,151
409,200,153
410,200,155
411,200,155
412,200,155
413,200,156
414,200,156
415,200,156
416,200,156
417,200,157
418,200,157
419,200,157
420,200,157
421,200,157
422,200,157
423,200,157
424,200,159
425,200,159
426,200,159
427,200,159
428,200,159
429,200,160
430,200,161
431,200,161
432,200,163
433,200,164
434,200,164
435,200,164
436,200,164
437,200,164
438,200,165
439,200,165
440,200,165
441,200,165
442,200,165
443,200,165
444,200,165
445,200,165
446,200,165
447,200,165
448,200,165
449,200,165
450,200,165
451,200,165
452,200,165
453,200,165
454,200,165
455,200,165
456,200,165
457,200,167
458,200,168
459,200,168
460,200,169
461,200,169
462,200,169
463,200,169
464,200,170
465,200,170
466,200,170
467,200,170
468,200,170
469,200,170
470,200,170
471,200,170
472,200,170
473,200,171
474,200,171
475,200,171
476,200,171
477,200,171
478,200,171
479,200,173
480,200,175
481,200,175
482,200,175
483,200,175
484,200,175
485,200,175
486,200,175
487,200,175
488,200,175
489,200,177
490,200,177
491,200,177
492,200,177
493,200,177
494,200,177
495,200,177
496,200,177
497,200,179
498,200,179
499,200,179
500,200,180
501,200,180
502,200,180
503,200,180
504,200,180
505,200,180
506,200,180
507,200,181
508,200,182
509,200,182
510,200,182
511,200,182
512,200,184
513,200,184
514,200,184
515,200,186
516,210,187
517,210,187
518,210,187
519,210,187
520,210,187
521,210,187
522,210,188
523,210,189
524,210,189
525,210,189
526,210,189
527,210,189
528,210,189
529,220,190
530,220,191
531,220,193
532,220,194
533,220,195
534,220,195
535,220,197
536,220,198
537,220,198
538,220,199
539,220,200
540,220,200
541,220,200
542,220,200
543,220,200
544,220,200
545,220,200
546,220,200
547,230,201
548,230,202
549,230,202
550,230,202
551,230,202
552,230,202
553,230,202
554,230,202
555,230,202
556,230,202
557,230,202
558,230,202
559,230,202
560,230,202
561,230,202
562,230,202
563,230,202
564,230,202
565,230,202
566,230,203
567,230,205
568,230,205
569,230,207
570,230,207
571,230,207
