,income,wage
0,0.0,0
1,0.0,0
2,0.0,1
3,0.0,1
4,5.0,1
5,5.0,2
6,10.0,3
7,10.0,3
8,10.0,3
9,15.0,4
10,20.0,4
11,20.0,6
12,20.0,7
13,25.0,8
14,25.0,9
15,25.0,10
16,30.0,11
17,35.0,11
18,40.0,12
19,40.0,12
20,40.0,13
21,40.0,14
22,45.0,14
23,45.0,15
24,50.0,16
25,50.0,16
26,50.0,17
27,50.0,18
28,55.0,20
29,55.0,21
30,60.0,22
31,60.0,22
32,60.0,22
33,60.0,22
34,60.0,22
35,60.0,22
36,60.0,22
37,60.0,22
38,60.0,22
39,60.0,22
40,60.0,22
41,60.0,23
42,60.0,24
43,65.0,26
44,65.0,27
45,70.0,28
46,70.0,28
47,70.0,29
48,70.0,30
49,75.0,30
50,75.0,31
51,80.0,32
52,80.0,32
53,80.0,33
54,80.0,34
55,85.0,36
56,85.0,37
57,85.0,38
58,85.0,39
59,90.0,40
60,90.0,40
61,90.0,40
62,90.0,40
63,90.0,40
64,90.0,40
65,90.0,40
66,90.0,40
67,90.0,40
68,90.0,40
69,90.0,41
70,90.0,42
71,95.0,43
72,95.0,44
73,100.0,45
74,100.0,45
75,100.0,45
76,100.0,45
77,105.0,46
78,105.0,47
79,110.0,48
80,110.0,49
81,110.0,49
82,110.0,49
83,115.0,50
84,115.0,51
85,115.0,52
86,115.0,53
87,115.0,54
88,115.0,55
89,115.0,56
90,120.0,57
91,125.0,58
92,130.0,60
93,135.0,61
94,135.0,62
95,140.0,64
96,140.0,64
97,145.0,65
98,145.0,66
99,150.0,66
100,150.0,67
101,155.0,69
102,155.0,70
103,160.0,71
104,165.0,73
105,170.0,75
106,170.0,77
107,170.0,79
108,170.0,81
109,180.0,83
110,180.0,83
111,180.0,83
112,180.0,83
113,180.0,83
114,180.0,83
115,180.0,83
116,180.0,83
117,180.0,83
118,180.0,83
119,180.0,84
120,180.0,85
121,185.0,86
122,190.0,87
123,190.0,88
124,195.0,90
125,195.0,92
126,195.0,94
127,195.0,95
128,200.0,97
129,205.0,97
130,205.0,99
131,210.0,100
132,210.0,100
133,210.0,100
134,210.0,100
135,210.0,101
136,210.0,102
137,210.0,103
138,210.0,103
139,210.0,103
140,210.0,103
141,210.0,103
142,210.0,103
143,210.0,103
144,210.0,103
145,215.0,104
146,215.0,106
147,220.0,108
148,225.0,109
149,230.0,109
150,230.0,110
151,235.0,111
152,240.0,113
153,245.0,115
154,250.0,117
155,255.0,119
156,265.0,120
157,265.0,121
158,265.0,122
159,270.0,123
160,270.0,123
161,270.0,123
162,270.0,123
163,270.0,123
164,270.0,124
165,270.0,125
166,275.0,126
167,275.0,127
168,280.0,128
169,280.0,128
170,280.0,128
171,280.0,129
172,280.0,130
173,285.0,130
174,285.0,131
175,285.0,132
176,285.0,133
177,290.0,134
178,290.0,134
179,290.0,134
180,290.0,134
181,290.0,135
182,290.0,135
183,290.0,136
184,290.0,136
185,290.0,136
186,290.0,136
187,290.0,136
188,290.0,136
189,290.0,136
190,290.0,136
191,290.0,137
192,290.0,137
193,290.0,137
194,290.0,138
195,290.0,139
196,295.0,139
197,295.0,140
198,300.0,141
199,300.0,141
200,300.0,141
201,300.0,142
202,300.0,143
203,300.0,145
204,300.0,146
205,310.0,147
206,310.0,149
207,320.0,151
208,320.0,153
209,320.0,153
210,330.0,155
211,330.0,157
212,335.0,158
213,335.0,160
214,340.0,162
215,345.0,163
216,350.0,165
217,355.0,166
218,360.0,168
219,365.0,170
220,365.0,172
221,370.0,174
222,375.0,176
223,380.0,178
224,380.0,180
225,380.0,180
226,380.0,181
227,380.0,182
228,380.0,182
229,385.0,183
230,385.0,184
231,390.0,185
232,390.0,185
233,390.0,185
234,390.0,185
