,income,wage
0,0,2
1,0,2
2,0,2
3,0,2
4,0,2
5,0,4
6,10,5
7,10,5
8,10,5
9,10,5
10,10,5
11,20,6
12,20,7
13,20,9
14,20,10
15,20,12
16,20,13
17,30,15
18,30,16
19,30,17
20,30,17
21,30,17
22,30,18
23,30,18
24,30,20
25,30,22
26,30,22
27,30,23
28,40,24
29,50,25
30,50,26
31,50,28
32,50,29
33,60,31
34,60,32
35,60,33
36,60,33
37,60,33
38,60,33
39,60,33
40,60,33
41,60,33
42,60,33
43,60,33
44,60,33
45,60,33
46,60,33
47,60,33
48,60,34
49,60,34
50,60,34
51,60,34
52,60,34
53,60,34
54,60,34
55,60,34
56,60,34
57,60,34
58,60,34
59,60,34
60,60,34
61,60,34
62,60,34
63,60,36
64,60,36
65,60,37
66,60,37
67,60,38
68,60,38
69,60,38
70,60,38
71,60,38
72,60,39
73,60,41
74,60,41
75,60,41
76,60,41
77,60,41
78,60,41
79,60,41
80,60,41
81,60,41
82,60,41
83,60,41
84,60,41
85,60,41
86,60,41
87,60,41
88,60,43
89,60,43
90,60,44
91,60,46
92,70,46
93,70,46
94,70,48
95,70,48
96,70,48
97,70,48
98,70,49
99,70,51
100,70,52
101,70,53
102,70,54
103,70,56
104,70,56
105,70,57
106,80,57
107,80,58
108,80,59
109,80,60
110,80,60
111,80,60
112,80,60
113,80,60
114,80,62
115,80,62
116,80,62
117,80,62
118,80,62
119,80,62
120,80,62
121,80,62
122,80,62
123,80,62
124,80,62
125,80,62
126,80,64
127,80,64
128,80,64
129,80,64
130,80,64
131,80,64
132,80,64
133,80,64
134,80,64
135,80,65
136,80,65
137,80,65
138,80,65
139,80,65
140,80,65
141,80,65
142,80,65
143,80,65
144,80,65
145,80,66
146,80,67
147,90,69
148,100,69
149,110,69
150,110,70
151,110,71
152,120,73
153,120,75
154,120,76
155,120,77
156,120,78
157,120,79
158,120,81
159,120,82
160,120,83
161,120,83
162,120,85
163,120,85
164,120,85
165,120,85
166,120,85
167,120,85
168,120,85
169,120,85
170,120,85
171,120,85
172,120,85
173,120,85
174,120,85
175,120,85
176,120,85
177,120,86
178,130,87
179,130,87
180,130,87
181,130,87
182,130,87
183,140,88
184,140,89
185,140,90
186,140,90
187,140,90
188,140,90
189,140,90
190,140,90
191,140,90
192,140,90
193,140,90
194,140,90
195,140,90
196,140,91
197,140,91
198,140,91
199,140,91
200,140,91
201,140,91
202,140,91
203,140,91
204,140,91
205,140,91
206,140,91
207,140,91
208,140,91
209,140,91
210,140,91
211,140,91
212,140,91
213,140,91
214,140,91
215,140,91
216,140,91
217,140,91
218,140,91
219,140,91
220,140,91
221,140,91
222,140,91
223,140,91
224,140,91
225,140,91
226,140,91
227,140,93
228,140,93
229,140,93
230,140,93
231,140,93
232,140,93
233,140,94
234,140,94
235,140,94
236,140,94
237,140,94
238,140,94
239,140,94
240,140,94
241,140,94
242,140,94
243,140,94
244,140,94
245,140,94
246,140,94
247,140,94
248,140,94
249,140,96
250,140,96
251,140,98
252,140,98
253,140,98
254,150,98
255,150,98
256,150,98
257,150,98
258,150,98
259,150,98
260,150,98
261,150,99
262,150,99
263,150,99
264,150,99
265,150,99
266,160,100
267,160,101
268,160,102
269,170,104
270,180,106
271,180,107
272,180,109
273,180,110
274,180,111
275,180,112
276,180,113
277,180,114
278,180,114
279,180,114
