,income,wage
0,0,0
1,0,0
2,0,2
3,0,3
4,10,4
5,10,4
6,10,4
7,10,4
8,10,5
9,10,6
10,30,8
11,30,10
12,40,11
13,50,12
14,50,13
15,50,15
16,50,16
17,50,17
18,50,17
19,50,17
20,50,17
21,50,17
22,50,17
23,50,17
24,50,18
25,50,18
26,50,18
27,50,18
28,50,18
29,50,18
30,50,18
31,50,20
32,50,20
33,60,21
34,60,22
35,60,23
36,60,23
37,60,24
38,60,24
39,60,25
40,60,25
41,60,25
42,60,25
43,70,26
44,70,26
45,70,28
46,70,29
47,70,30
48,70,31
49,70,32
50,80,33
51,90,34
52,90,35
53,90,36
54,90,37
55,90,37
56,90,38
57,100,39
58,110,40
59,110,41
60,110,42
61,110,43
62,110,43
63,110,45
64,110,46
65,120,47
66,120,48
67,120,49
68,120,49
69,120,49
70,120,49
71,120,49
72,120,49
73,120,49
74,120,49
75,120,51
76,120,51
77,120,51
78,120,51
79,120,51
80,120,51
81,120,51
82,120,51
83,120,51
84,120,51
85,120,51
86,120,51
87,120,51
88,120,51
89,120,51
90,120,51
91,120,51
92,120,51
93,120,52
94,120,52
95,120,52
96,120,52
97,120,52
98,120,52
99,120,52
100,120,54
101,130,55
102,130,56
103,130,57
104,130,58
105,130,58
106,130,58
107,130,58
108,130,60
109,130,60
110,130,60
111,130,60
112,130,60
113,130,62
114,130,62
115,130,62
116,130,62
117,130,62
118,130,62
119,130,62
120,130,64
121,140,65
122,150,66
123,160,67
124,160,68
125,160,69
126,160,70
127,160,71
128,160,71
129,160,71
130,160,71
131,160,71
132,160,73
133,160,74
134,160,75
135,160,75
136,160,75
137,160,76
138,160,77
139,160,77
140,160,77
141,160,77
142,160,77
143,160,77
144,160,77
145,160,78
146,160,78
147,160,78
148,160,78
149,160,78
150,160,78
151,160,78
152,160,78
153,160,80
154,170,81
155,170,82
156,170,82
157,170,83
158,170,84
159,180,85
160,180,86
161,180,87
162,180,88
163,180,89
164,180,89
165,180,89
166,180,89
167,180,89
168,180,89
169,180,90
170,180,90
171,180,90
172,180,90
173,180,90
174,180,90
175,180,90
176,180,90
177,180,90
178,180,90
179,180,90
180,180,90
181,180,91
182,180,91
183,180,93
184,180,93
185,180,95
186,180,95
187,180,95
188,180,95
189,180,97
190,180,98
191,180,98
192,180,98
193,180,98
194,180,99
195,180,99
196,190,100
197,190,101
198,190,101
199,190,101
200,190,101
201,190,103
202,190,105
203,190,106
204,190,106
205,190,106
206,190,108
207,190,108
208,190,109
209,190,109
210,190,109
211,190,109
212,190,111
213,200,111
214,200,112
215,200,114
216,200,115
217,200,115
218,200,115
219,200,115
220,200,115
221,200,117
222,200,118
223,200,118
224,210,120
225,210,121
226,210,121
227,210,123
228,220,124
229,220,125
230,220,126
231,220,126
232,220,127
233,220,127
234,220,127
235,220,127
236,220,127
237,220,127
238,220,127
239,220,127
240,220,127
241,220,127
242,220,127
243,220,127
244,220,127
245,220,129
246,220,130
247,220,130
248,220,130
249,220,132
250,220,132
251,220,134
252,220,134
253,220,134
254,230,135
255,230,135
256,230,135
257,230,135
258,230,137
259,230,138
260,230,139
261,230,140
262,230,140
263,230,140
264,230,140
265,230,140
266,230,141
267,230,141
268,230,143
269,240,144
270,240,144
271,240,145
272,240,145
273,240,147
274,240,147
275,240,147
276,240,147
277,240,147
278,240,148
279,240,150
280,240,151
281,250,152
282,260,153
283,270,154
284,270,155
285,270,156
286,270,158
287,270,159
288,270,160
289,270,161
290,270,161
291,270,161
292,270,161
293,270,161
294,270,163
295,270,164
296,270,164
297,270,164
298,270,164
299,270,166
300,270,166
301,280,167
302,280,168
303,280,168
304,280,168
305,280,168
306,280,168
307,280,168
308,280,169
309,280,169
310,280,169
311,280,170
312,280,170
313,280,170
314,280,170
315,280,170
316,280,170
317,280,171
318,280,171
319,280,171
320,280,171
321,280,172
322,280,172
323,280,172
324,280,174
325,280,174
326,280,174
327,280,174
328,280,174
329,280,174
330,280,176
331,280,176
332,280,176
333,280,176
334,280,176
335,280,176
336,290,177
337,300,178
338,300,179
339,300,180
340,300,181
341,300,182
342,300,183
343,300,184
344,300,185
345,300,185
346,300,187
347,300,187
348,300,187
349,300,187
350,300,189
351,300,189
352,300,189
353,300,189
354,310,191
355,310,192
356,310,192
357,310,193
358,310,194
359,310,194
360,310,195
361,310,195
362,310,195
363,310,195
364,310,195
365,310,195
366,310,195
367,310,195
368,310,195
369,310,195
370,310,195
371,310,195
372,310,195
373,310,195
374,310,195
375,310,195
376,310,195
377,310,195
378,310,195
379,310,195
380,310,195
381,310,195
382,320,196
383,320,197
384,320,198
385,320,199
386,320,199
387,320,199
388,320,200
389,320,200
390,330,201
391,340,202
392,340,203
393,340,204
394,340,205
395,340,205
396,340,206
397,340,206
398,340,206
399,340,206
400,340,208
401,340,208
402,340,208
403,340,210
404,340,211
405,360,212
406,360,213
407,360,214
408,360,215
409,360,216
410,370,218
411,370,219
412,370,220
413,370,221
414,370,223
415,370,223
416,370,223
417,380,224
418,380,225
419,390,226
420,400,227
421,400,228
422,400,229
423,400,229
424,400,229
425,400,229
426,400,230
427,400,230
428,400,230
429,400,230
430,400,230
431,400,230
432,400,230
433,400,231
434,400,231
435,400,231
436,400,231
437,400,231
438,400,231
439,400,231
440,400,232
441,400,233
442,400,233
443,400,233
444,400,233
445,400,235
446,410,236
447,420,237
448,420,238
449,430,240
450,430,242
451,430,243
452,430,243
453,430,243
454,430,243
455,430,244
456,430,244
457,430,246
458,430,246
459,430,246
460,430,248
461,440,249
462,440,250
463,440,251
464,440,253
465,450,254
466,450,255
467,450,256
468,450,256
469,450,258
470,450,258
471,450,258
472,450,258
473,450,258
474,450,258
475,450,260
476,450,260
477,450,260
478,450,260
479,460,262
480,460,262
481,460,262
482,460,262
483,460,262
484,460,262
485,460,262
486,470,263
487,470,264
488,470,265
489,470,266
490,470,266
491,470,267
492,470,267
493,470,267
494,470,267
495,470,267
496,470,267
497,470,267
498,470,267
499,470,269
500,470,269
501,470,270
502,480,271
503,480,272
504,480,273
505,480,274
506,490,275
507,490,276
508,490,278
509,490,279
510,490,280
511,490,280
512,490,280
513,490,280
514,490,281
515,490,281
516,490,281
517,490,281
518,490,281
519,490,282
520,490,282
521,490,282
522,490,283
523,490,285
524,490,285
525,490,285
526,500,286
527,500,287
528,500,287
529,510,288
530,510,289
531,510,290
532,510,290
533,510,292
534,510,292
535,510,292
536,510,293
537,510,294
538,510,296
539,520,297
540,520,299
541,520,300
542,530,302
543,530,303
544,530,304
545,530,304
546,530,304
547,530,304
548,530,304
549,530,304
550,530,306
551,530,306
552,530,308
553,530,308
554,530,308
555,530,308
556,530,310
557,530,311
558,530,312
559,530,313
560,530,313
561,530,313
562,530,313
563,530,313
564,530,313
565,530,313
566,530,313
567,530,313
568,530,313
569,530,313
570,530,315
571,530,315
