,income,wage
0,0,0
1,0,0
2,0,0
3,0,0
4,10,1
5,10,1
6,10,1
7,10,1
8,10,1
9,10,1
10,10,1
11,10,3
12,10,3
13,10,3
14,10,3
15,10,5
16,10,5
17,20,7
18,20,8
19,20,10
20,20,11
21,20,11
22,20,12
23,20,12
24,20,12
25,20,12
26,20,12
27,20,12
28,20,12
29,20,12
30,20,12
31,20,12
32,20,12
33,20,12
34,20,12
35,20,12
36,20,12
37,20,12
38,20,12
39,20,12
40,20,13
41,20,13
42,20,13
43,20,13
44,20,13
45,20,13
46,20,13
47,20,13
48,20,13
49,20,15
50,20,15
51,20,15
52,20,15
53,20,15
54,20,17
55,20,17
56,20,17
57,20,17
58,20,19
59,20,21
60,20,21
61,20,22
62,20,22
63,20,22
64,20,22
65,20,22
66,20,22
67,20,22
68,20,22
69,20,22
70,20,24
71,20,24
72,20,26
73,20,27
74,20,27
75,20,27
76,20,28
77,20,28
78,20,28
79,20,28
80,20,28
81,20,28
82,20,28
83,20,28
84,20,28
85,20,28
86,20,29
87,20,29
88,20,29
89,20,29
90,20,29
91,20,30
92,20,30
93,20,30
94,20,30
95,20,30
96,20,30
97,20,30
98,20,30
99,20,30
100,20,30
101,20,30
102,20,30
103,20,30
104,20,30
105,20,32
106,20,32
107,20,32
108,20,32
109,20,32
110,20,32
111,20,32
112,20,32
113,20,32
114,20,34
115,20,34
116,20,34
117,20,34
118,20,34
119,20,34
120,20,34
121,20,34
122,20,34
123,20,35
124,20,35
125,20,35
126,20,35
127,20,35
128,20,35
129,20,35
130,20,35
131,20,35
132,20,35
133,20,35
134,20,35
135,20,35
136,20,36
137,30,37
138,30,37
139,30,37
140,30,38
141,30,38
142,30,38
143,30,38
144,30,38
145,30,38
146,30,39
147,30,39
148,30,39
149,30,39
150,30,39
151,30,39
152,30,39
153,40,40
154,40,41
155,40,42
156,40,43
157,40,44
158,40,44
159,40,44
160,40,44
161,40,44
162,40,44
163,40,44
164,40,44
165,40,44
166,40,44
167,40,44
168,40,46
169,40,46
170,40,46
171,40,46
172,40,46
173,40,46
174,40,46
175,40,46
176,40,46
177,40,46
178,40,48
179,40,48
180,40,48
181,40,48
182,40,48
183,40,48
184,40,48
185,40,50
186,40,50
187,40,50
188,40,50
189,40,50
190,40,50
191,40,50
192,40,50
193,40,50
194,40,50
195,40,51
196,40,51
197,40,51
198,40,51
199,40,52
200,40,52
201,40,52
202,40,53
203,50,54
204,50,55
205,70,56
206,70,57
207,70,58
208,70,59
209,70,60
210,70,60
211,70,60
212,70,60
213,70,60
214,70,61
215,70,61
216,70,61
217,70,61
218,70,61
219,70,61
220,70,61
221,70,61
222,70,61
223,70,61
224,70,61
225,70,61
226,70,61
227,70,61
228,70,61
229,70,61
230,70,61
231,70,61
232,70,62
233,70,62
234,70,62
235,70,62
236,70,62
237,70,62
238,70,62
239,70,64
240,70,64
241,70,64
242,70,64
243,70,64
244,70,64
245,70,66
246,70,66
247,70,66
248,70,66
249,70,66
250,70,66
251,70,66
252,70,66
253,70,66
254,70,66
255,80,67
256,80,67
257,80,67
258,80,67
259,80,69
260,80,70
261,80,70
262,80,70
263,80,71
264,80,72
265,80,72
266,80,72
267,80,72
268,80,72
269,90,74
270,100,76
271,100,77
272,100,78
273,100,78
274,100,80
275,100,80
276,100,80
277,100,80
278,100,80
279,100,80
280,100,80
281,100,80
282,100,81
283,100,82
284,100,82
285,100,82
286,100,82
287,100,82
288,100,82
289,100,82
290,100,82
291,100,82
292,100,82
293,100,82
294,100,82
295,100,82
296,100,83
297,100,85
298,100,85
299,100,85
300,100,85
301,100,85
302,100,85
303,100,85
304,100,85
305,100,85
306,100,86
307,100,88
308,100,89
309,100,89
310,100,89
311,100,89
312,100,89
313,100,91
314,100,91
315,110,92
316,110,92
317,110,92
318,110,93
319,120,94
320,120,95
321,120,96
322,120,97
323,130,98
324,130,99
325,130,100
326,130,100
327,130,100
328,130,100
329,130,100
330,130,100
331,130,100
332,130,100
333,130,100
334,130,100
335,130,100
336,130,100
337,130,100
338,130,100
339,130,100
340,130,100
341,130,100
342,130,101
343,130,103
344,130,103
345,130,103
346,130,103
347,130,105
348,140,106
349,140,107
350,140,107
351,140,108
352,140,109
353,140,109
354,140,109
355,140,110
356,140,110
357,140,111
358,150,112
359,150,113
360,150,114
361,150,114
362,150,114
363,150,114
364,150,114
365,150,114
366,150,114
367,150,115
368,150,115
369,150,115
370,150,115
371,150,115
372,150,115
373,150,115
374,150,115
375,150,115
376,150,115
377,150,115
378,150,115
379,150,115
380,150,115
381,150,115
382,150,115
383,150,115
384,150,115
385,150,115
386,150,115
387,150,115
388,150,115
389,150,115
390,150,115
391,150,115
392,150,115
393,150,115
394,150,115
395,150,115
396,150,115
397,150,115
398,150,115
399,150,115
400,150,117
401,150,117
402,150,117
403,150,117
404,150,117
405,150,117
406,150,117
407,150,119
408,150,119
409,150,119
410,150,119
411,150,119
412,150,119
413,150,119
414,150,119
415,150,119
416,150,119
417,150,119
418,150,121
419,150,123
420,150,123
421,150,125
422,150,125
423,150,125
424,150,125
425,150,125
426,150,125
427,150,125
428,150,125
429,150,125
430,150,125
431,150,125
432,150,125
433,150,125
434,150,125
435,150,126
436,150,126
437,150,126
438,150,126
439,150,126
440,150,126
441,150,128
442,150,129
443,150,129
444,150,129
445,150,129
446,160,131
447,160,131
448,160,131
449,160,133
450,160,133
451,160,133
452,160,134
453,160,134
454,160,134
455,160,134
456,160,134
457,160,136
458,160,136
459,160,138
460,160,138
461,160,138
462,160,138
463,160,138
464,170,138
465,170,139
466,170,140
467,170,140
468,170,140
469,170,140
470,170,140
471,170,140
472,170,140
473,170,141
474,170,141
475,170,141
476,170,141
477,170,143
478,170,144
479,170,144
480,170,144
481,170,144
482,170,144
483,170,144
484,170,144
485,170,144
486,170,144
487,170,144
488,170,144
489,170,144
490,170,144
491,170,144
492,170,146
493,170,146
494,170,146
495,170,146
496,170,146
497,170,148
498,170,149
499,170,149
500,170,149
501,170,150
502,170,152
503,170,154
504,170,154
505,170,154
506,170,155
507,170,155
508,170,157
509,170,157
510,170,157
511,170,157
512,170,157
513,170,157
514,170,157
515,170,157
516,170,157
517,170,157
518,170,157
519,170,157
520,170,157
521,170,157
522,170,158
523,170,159
524,170,159
525,170,159
526,170,159
527,170,159
528,170,159
529,170,159
530,170,159
531,170,159
532,170,161
533,170,161
534,170,161
535,170,161
536,170,161
537,170,163
538,170,163
539,170,165
540,170,165
541,170,165
542,170,165
543,170,165
544,170,165
545,170,165
546,170,165
547,170,165
548,170,165
549,170,165
550,170,165
551,180,166
552,180,166
553,180,166
554,180,166
555,180,166
556,180,166
557,180,166
558,180,166
559,180,168
560,190,170
561,190,171
562,190,172
563,190,172
564,190,172
565,190,172
566,190,173
567,190,173
568,190,173
569,190,174
570,190,174
571,190,174
