,income,wage
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,10,2
6,10,2
7,10,2
8,10,3
9,10,3
10,10,5
11,10,7
12,20,7
13,30,8
14,30,9
15,30,10
16,30,11
17,30,11
18,30,11
19,30,11
20,30,11
21,30,12
22,30,12
23,30,12
24,30,12
25,30,13
26,30,13
27,30,14
28,40,16
29,40,17
30,40,17
31,40,17
32,40,17
33,40,18
34,40,18
35,40,18
36,40,18
37,40,18
38,40,18
39,40,18
40,40,18
41,40,18
42,40,19
43,40,19
44,40,21
45,50,22
46,50,22
47,50,22
48,50,22
49,50,24
50,60,25
51,70,26
52,70,27
53,70,28
54,70,29
55,70,29
56,70,29
57,70,29
58,70,29
59,70,29
60,70,29
61,70,29
62,70,29
63,70,31
64,70,31
65,70,31
66,70,31
67,70,31
68,70,31
69,70,31
70,70,33
71,80,33
72,80,34
73,90,34
74,100,34
75,100,35
76,100,37
77,100,38
78,100,39
79,100,40
80,100,42
81,100,43
82,100,44
83,110,45
84,110,46
85,110,47
86,110,48
87,110,48
88,110,48
89,110,48
90,110,50
91,110,50
92,110,50
93,110,52
94,110,53
95,120,55
96,120,56
97,120,57
98,120,57
99,120,57
100,120,58
101,120,58
102,120,58
103,120,58
104,120,58
105,120,60
106,120,60
107,120,60
108,120,60
109,120,60
110,120,60
111,120,60
112,120,60
113,120,60
114,120,60
115,120,60
116,120,62
117,120,62
118,120,62
119,120,62
120,120,62
121,120,62
122,120,62
123,120,63
124,120,63
125,120,63
126,120,63
127,120,64
128,120,64
129,120,64
130,130,66
131,130,66
132,130,66
133,130,67
134,140,67
135,140,68
136,150,68
137,160,69
138,160,70
139,160,71
140,160,73
141,160,74
142,160,76
143,160,77
144,160,78
145,160,78
146,160,78
147,160,79
148,160,80
149,160,81
150,160,81
151,160,81
152,160,81
153,160,83
154,160,84
155,160,86
156,170,87
157,170,88
158,170,89
159,170,90
160,170,90
161,170,90
162,170,92
163,170,92
164,170,92
165,170,92
166,180,94
167,190,95
168,190,96
169,190,97
170,190,97
171,190,97
172,190,97
173,190,97
174,190,98
175,190,100
176,190,100
177,200,101
178,200,102
179,200,103
180,210,103
181,220,103
182,220,104
183,220,105
184,220,106
185,220,107
186,220,107
187,220,107
188,220,107
189,220,107
190,220,107
191,220,107
192,220,107
193,220,107
194,220,107
195,220,107
196,220,107
197,220,107
198,220,107
199,220,107
200,220,108
201,220,108
202,220,108
203,220,110
204,230,111
205,240,112
206,250,113
207,250,114
208,250,116
209,260,117
210,260,118
211,260,120
212,260,121
213,260,123
214,260,123
215,260,125
216,260,125
217,260,127
218,260,127
219,260,129
220,260,129
221,260,129
222,260,129
223,260,129
224,270,129
225,270,129
226,270,129
227,270,129
228,280,129
229,280,129
230,280,130
231,280,131
232,280,132
233,280,133
234,280,133
235,280,133
236,280,133
237,280,133
238,280,133
239,280,133
240,280,133
241,280,133
242,280,133
243,280,133
244,280,133
245,280,133
246,280,133
247,280,133
248,280,133
249,280,135
250,280,135
251,280,135
252,280,135
253,280,135
254,290,135
255,290,137
256,310,138
257,310,140
258,310,141
259,310,142
260,310,143
261,310,144
262,310,144
263,310,146
264,310,148
265,310,148
266,310,148
267,320,149
268,330,149
269,340,150
270,340,151
271,340,152
272,340,153
273,340,153
274,340,155
275,350,155
276,350,156
277,350,156
278,350,156
279,350,156
280,350,156
281,350,156
282,360,157
283,380,158
284,380,159
285,380,160
286,380,161
287,380,162
288,380,162
289,380,162
290,380,162
291,380,162
292,380,162
293,380,162
294,380,162
295,380,163
296,380,163
297,380,163
298,380,164
299,380,164
300,380,164
301,380,164
302,380,166
303,380,168
304,380,168
305,380,168
306,380,168
307,380,168
308,390,169
309,390,169
310,400,169
311,400,170
312,400,171
313,410,172
314,420,174
315,420,176
316,420,177
317,420,178
318,420,179
319,420,180
320,420,182
321,420,182
322,420,182
323,420,182
324,420,182
325,420,182
326,420,183
327,420,184
328,420,185
329,420,185
330,420,185
331,420,187
332,420,187
333,420,187
334,420,187
335,420,187
336,420,189
337,420,189
338,420,189
339,420,189
340,420,189
341,420,189
342,420,189
343,420,189
344,420,189
345,420,189
346,420,189
347,420,189
348,420,189
349,420,189
350,420,189
351,420,191
352,420,193
353,420,195
354,420,195
355,420,195
356,420,195
357,420,195
358,420,195
359,420,195
360,420,195
361,420,195
362,420,195
363,420,195
364,420,195
365,420,196
366,420,196
367,420,196
368,420,196
369,420,196
370,420,196
371,420,198
372,420,199
373,420,199
374,420,199
375,420,199
376,420,199
377,420,199
378,420,199
379,420,199
380,420,199
381,420,199
382,430,200
383,440,201
384,440,203
385,440,204
386,450,204
387,450,205
388,450,207
389,450,209
390,460,210
391,460,212
392,460,213
393,460,214
394,460,215
395,460,215
396,460,215
397,460,215
398,460,215
399,460,215
400,460,215
401,460,215
402,460,215
403,460,215
404,460,217
405,460,218
406,470,219
407,470,220
408,470,221
409,480,222
410,480,223
411,480,224
412,480,225
413,480,225
414,480,227
415,480,228
416,480,229
417,480,229
418,480,229
419,480,230
420,480,230
421,480,230
422,480,230
423,480,230
424,480,230
425,480,230
426,480,230
427,480,230
428,480,230
429,480,230
430,480,230
431,480,230
432,490,231
433,490,232
434,500,233
435,500,234
436,510,235
437,520,237
438,520,238
439,520,239
440,520,240
441,520,240
442,520,240
443,520,240
444,520,240
445,520,240
446,520,241
447,520,241
448,520,241
449,530,242
450,530,243
451,530,245
452,530,246
453,540,247
454,540,248
455,540,248
456,540,248
457,550,249
458,550,250
459,560,251
460,570,251
461,570,252
462,570,253
463,570,254
464,570,254
465,570,254
466,570,255
467,570,256
468,570,257
469,570,258
470,570,258
471,570,258
472,570,258
473,570,258
474,570,258
475,570,258
476,570,258
477,570,260
478,570,260
479,580,260
480,590,261
481,600,262
482,610,263
483,610,264
484,610,265
485,610,266
486,610,266
487,610,266
488,610,266
489,610,266
490,610,266
491,610,266
492,610,266
493,610,266
494,610,266
495,610,266
496,610,266
497,610,266
498,610,266
499,610,266
500,610,266
501,610,267
502,610,269
503,610,269
504,610,269
505,620,270
506,630,271
507,630,272
508,630,273
509,630,273
510,630,273
511,630,273
512,630,273
513,630,273
514,630,273
515,630,273
516,630,273
517,630,273
518,630,273
519,630,273
520,630,273
521,630,273
522,630,273
523,630,273
524,630,273
525,630,274
526,630,274
527,630,276
528,630,278
529,630,279
530,630,279
531,630,279
532,630,279
533,630,279
534,630,279
535,630,279
536,630,279
537,630,279
538,630,281
539,640,283
540,640,283
541,640,283
542,640,283
543,640,283
544,640,283
545,640,283
546,640,283
547,650,283
548,650,284
549,660,285
550,660,286
551,660,287
552,660,289
553,660,290
554,660,291
555,660,291
556,660,291
557,660,291
558,660,291
559,660,291
560,660,291
561,660,291
562,660,291
563,660,291
564,660,291
565,660,291
566,660,291
567,660,291
568,660,291
569,660,291
570,660,291
571,660,291
